abg,able,absolutely,accident,across,action,actually,addict,addicted,addiction,address,adult,adventure,advice,age,ago,ah,ahead,ai,alcohol,allowed,almost,alone,already,alright,also,always,amazing,ammonia,amount,analyst,annoying,another,answer,anxiety,anymore,anyone,anything,anyway,anyways,anywhere,apartment,app,apparently,appendix,area,arm,around,article,asian,asking,asparagus,assume,asthma,attack,aversion,away,awful,baba,baby,back,background,bad,bag,bait,ball,balloon,barbie,basically,battery,bay,beautiful,became,become,bed,beer,begging,beginning,being,benefit,besides,better,big,bios,birth,birthday,birthing,bit,bitch,black,blame,blanket,blood,blowing,blue,body,boob,born,bother,bothering,bougie,bow,boy,boyfriend,brah,break,breastfeed,breathing,bring,brother,brought,buie,bump,bunch,business,butrenbuperaprian,butt,butterbeam,bye,ca,caffeine,call,called,calorie,came,camera,cannabis,captured,car,care,careful,carrying,carto,case,cat,caught,cause,certain,chair,change,changed,changing,check,cheese,chemical,chest,chewing,chick,child,chilling,choice,christiana,cider,cigarette,city,claim,class,clearly,coke,cold,college,come,coming,comment,commenter,common,company,comparable,compared,completely,complicated,conceive,conceived,condition,constantly,consumed,continue,control,cool,could,counting,couple,coworker,cps,cranberry,crave,craving,crazy,cried,crisis,crush,crusher,cry,cup,currently,cute,cuties,cuz,dad,dangerous,date,dated,dating,daughter,day,deal,death,debating,decide,decided,deciding,defend,definitely,deleted,depending,depressed,development,device,different,difficult,disliked,doctor,dog,done,door,downer,downside,downsy,drama,dream,dress,drink,drinking,drop,dropped,drug,drunken,dude,dumb,dumbest,duty,dye,dying,déjà,ear,easy,eat,eating,effect,eight,either,electric,else,embarked,embarrassing,emotional,end,ended,enema,enough,entire,environment,er,especially,etc,even,ever,every,everyone,everything,exact,exactly,except,excuse,existential,expect,expecting,experience,explain,exposing,extremely,eye,face,faced,facing,fact,fail,fake,family,fancy,far,farmer,fast,fault,favorite,feed,feel,feeling,felt,fence,fetus,field,figure,figured,film,filming,finally,find,fine,finger,first,five,flashlight,flavor,food,ford,foremost,forget,formaldehyde,formality,found,four,freak,freaked,freaking,fridge,fried,friend,friggin,front,fuck,fucked,fucking,fun,funny,gaining,gary,gave,gentleman,get,getting,gibraus,giddy,girl,girlfriend,give,given,glass,go,goal,god,going,gon,good,googled,googleed,gosh,got,gradually,grandma,grandson,granny,great,greater,growing,grown,growth,gruel,guess,guilt,guilty,guy,habit,hair,half,halfway,hand,handed,handle,happened,happening,happy,hard,harder,harmful,hate,head,healing,health,healthy,heard,hearing,heart,heavily,hell,help,helped,helping,hey,hi,hide,hideout,hiding,high,highly,hit,hitting,hmm,hold,holding,home,honest,honestly,honey,hopefully,hospital,hour,house,human,hurt,hurting,husband,hymn,hypothetical,ice,imagine,immediately,immuses,improved,incognito,infant,inform,inhale,inhaling,injury,inserve,inside,interesting,iq,irresponsible,issue,jacuzzi,jail,jay,job,joke,jordan,journey,juice,july,june,justify,justifying,karma,keep,kid,kill,killing,kind,kinda,knew,knock,know,kristen,la,lady,lamp,lap,laser,last,late,laying,le,leaking,lean,learn,learned,leave,left,leg,legal,let,life,lifetime,light,like,lime,limiting,line,liquor,list,listen,literally,little,live,lived,living,location,lock,long,longer,look,looked,looking,lose,loser,losing,lot,love,lower,lowering,lung,made,mail,make,makeup,making,mama,man,many,marissa,married,mascara,matched,matter,maxed,may,maybe,mean,medical,medicinal,medicine,member,memo,memorial,memory,memphis,mentioned,mentioning,menu,mercury,mess,message,messenger,method,middle,might,milk,mimi,mind,minute,miscarriage,mom,moment,momma,mommy,money,month,moody,morning,mother,motherhood,movie,much,must,na,name,nap,neck,need,needle,never,new,newborn,news,next,nice,nick,nicotine,nictine,nine,nobody,nook,nope,normalize,nothing,notice,noticed,november,nurture,obviously,office,often,oh,okay,old,one,online,open,opener,osteoporgyncy,outcome,outfit,outlook,outside,overcame,pace,pack,page,paid,paparazzo,paper,parent,party,pas,patch,path,pay,penalty,people,pepsi,perfectly,period,permanent,person,personal,pfft,phone,photo,picked,piercings,pink,pipe,pissed,place,play,please,plus,point,possible,possibly,post,posted,pouch,pound,pre,pregnancy,pregnant,prepared,prepping,prescribe,pressed,pretend,pretty,principal,proactive,probably,problem,process,producing,protection,proud,proudly,prove,public,puffbives,pulling,pumped,purpose,pushing,put,putting,question,quick,quit,quitting,ranker,raping,raw,read,real,realize,really,reason,regret,reign,relationship,relax,reliever,remember,replying,research,response,responsible,rest,restricted,result,resuscitation,reunion,rex,ride,ridiculous,right,risk,role,rolled,romantic,room,rough,rub,ruff,ruin,rule,rumble,run,sad,safe,said,sally,santaval,saved,say,saying,scared,school,scream,screw,seafood,seat,second,see,seeing,seems,seen,self,selling,semi,send,sense,sensitive,sent,serious,seven,sex,sexy,shaking,shame,shaming,share,sheet,shine,shit,shocked,shoot,shop,shot,show,showing,si,sick,sign,silent,sim,since,singular,sit,sitting,situation,six,skinny,skip,slam,sleep,sleepover,slowly,smell,smelled,smelling,smile,smoke,smoked,smoker,smokervetus,smoking,smolting,sneak,sniff,snuck,sober,someone,something,sometimes,son,soon,sooner,sorry,sort,soul,sound,spell,spend,spoke,spontaneous,spouse,squandered,srihaaswan,stack,stage,stand,start,started,statement,stay,staying,step,stick,still,stop,stopped,story,strength,stress,stressed,stressor,stroller,strong,struggling,study,stuff,stupid,successful,suggest,summer,super,supporting,supposed,supposedly,sure,surprised,swear,sweetie,syndrome,tag,take,taking,talk,talked,talking,taste,tattoo,taught,technically,teenager,tell,telling,temporary,test,text,thank,thanksgiving,theater,therefore,thing,think,thinking,third,though,thought,three,throughout,thursday,time,tired,tisha,tobacco,today,together,told,tom,ton,tongue,took,top,touched,town,training,trashy,treat,tried,trimester,trip,trouble,try,trying,trymaster,turkey,turn,two,typically,ugly,uh,ultrasound,um,unborn,understand,underweight,unfortunately,unhappy,unhealthy,unless,update,upgrade,use,used,username,utero,vape,vaped,vapes,vapin,vaping,vapor,vaved,vaves,version,vibe,video,villa,virginia,virginity,vision,voice,wait,walk,walked,walking,wall,want,wanted,wanting,warns,washed,wasted,watch,way,wean,wearing,weasy,weed,week,weight,weird,weirdest,welcome,well,wellness,went,whatever,whenever,whether,white,whole,wife,willpower,win,window,wire,withdrawal,withdraws,without,wo,woke,woman,womb,wonder,work,working,world,worry,worse,worst,would,wow,wrong,yard,yeah,year,yes,yesterday,yet,yo,youtube
0.0,0.0,0.0,0.0,0.14969848151420623,0.0,0.09759799518010094,0.0,0.0,0.29939696302841246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09759799518010094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13657282493513587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272600233858839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482156525756159,0.08238310712923928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13657282493513587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.13657282493513587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482156525756159,0.0,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09451262811994125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08670576564427711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17341153128855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29939696302841246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10914422377259944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696485671433438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09451262811994125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08670576564427711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16084115165611887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20201742045548632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12003645330842326,0.0,0.0,0.0,0.0,0.17341153128855422,0.04615150790267031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2282687336136271,0.0,0.07857025209942084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272600233858839,0.0,0.0,0.0,0.0,0.0,0.0,0.12003645330842326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29939696302841246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313133649517293,0.0,0.0,0.0,0.0,0.13657282493513587,0.0,0.18339181735698243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10914422377259944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413436680681355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07515953705177864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100871022774316,0.0,0.0,0.0,0.08447233860103057,0.0,0.14969848151420623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169590867849121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169590867849121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07063518410067145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15792908619442225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268807237514442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20713957637534156,0.18897744863740032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18897744863740032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20713957637534156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20713957637534156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058686187019574225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350475113187452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29008570297877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18897744863740032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386039256607383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17609121393236352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13077825207617058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20713957637534156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10399914887576717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15792908619442225,0.0,0.16609587376172327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214187291260247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688538358080396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20713957637534156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268807237514442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
